,date,team1,team2,season,game_number_team1_x,game_number_team2_x,team1_game_id,team2_game_id,home_flag_team1,home_flag_team2,win_flag_team1,win_flag_team2,ortg_team1,ast%_team1,ts%_team1,efg%_team1,poss_team1,b2b_flag_team1,travel_flag_team1,dreb%_team1,oreb%_team1,stl%_team1,blk%_team1,tov%_team1,fg%_team1,3fg%_team1,ft%_team1,ortg_team2,ast%_team2,ts%_team2,efg%_team2,poss_team2,b2b_flag_team2,travel_flag_team2,dreb%_team2,oreb%_team2,stl%_team2,blk%_team2,tov%_team2,fg%_team2,3fg%_team2,ft%_team2,wins_team1,win%_team1,total_homegames_team1,total_homewins_team1,away_flag_team1,total_awaygames_team1,total_awaywins_team1,homeaway_win%_team1,total_b2bgames_team1,total_b2bwins_team1,break_flag_team1,total_breakgames_team1,total_breakwins_team1,b2bbreak_win%_team1,total_travelgames_team1,total_travelwins_team1,notravel_flag_team1,total_notravelgames_team1,total_notravelwins_team1,travel_win%_team1,wins_team2,win%_team2,total_homegames_team2,total_homewins_team2,away_flag_team2,total_awaygames_team2,total_awaywins_team2,homeaway_win%_team2,total_b2bgames_team2,total_b2bwins_team2,break_flag_team2,total_breakgames_team2,total_breakwins_team2,b2bbreak_win%_team2,total_travelgames_team2,total_travelwins_team2,notravel_flag_team2,total_notravelgames_team2,total_notravelwins_team2,travel_win%_team2
1292,2014-12-06,ATLANTA HAWKS,BROOKLYN NETS,2015,18,18,ATLANTA HAWKS-2015-18,BROOKLYN NETS-2015-18,0,1,1,0,103.59408033826638,62.857142857142854,0.5351681957186544,0.5123456790123457,94.6,0,1,0.8163265306122449,0.125,0.12552301255230125,0.041841004184100423,0.10570824524312897,0.43209876543209874,0.38235294117647056,0.625,78.4518828451883,53.333333333333336,0.4244001810774106,0.39375,95.6,0,0,0.875,0.1836734693877551,0.042283298097251586,0.021141649048625793,0.1778242677824268,0.375,0.16666666666666666,0.631578947368421,12,0.6470588235294118,10,4,1,8,4,0.42857142857142855,5,9,1,13,9,0.6666666666666666,13,7,0,5,7,0.5,8,0.47058823529411764,9,4,0,9,4,0.5,4,6,1,14,6,0.46153846153846156,13,2,1,5,2,0.5
1293,2014-12-07,ATLANTA HAWKS,DENVER NUGGETS,2015,19,20,ATLANTA HAWKS-2015-19,DENVER NUGGETS-2015-20,1,0,1,0,100.418410041841,72.22222222222221,0.5033557046979866,0.47126436781609193,95.6,1,1,0.6666666666666666,0.23404255319148937,0.09355509355509355,0.041580041580041575,0.12552301255230125,0.41379310344827586,0.37037037037037035,0.7368421052631579,87.31808731808731,73.52941176470588,0.42544570502431117,0.3978494623655914,96.2,1,1,0.7659574468085106,0.3333333333333333,0.09414225941422595,0.041841004184100423,0.14553014553014554,0.3655913978494624,0.17142857142857143,0.7692307692307693,13,0.6666666666666666,11,9,0,8,9,0.8,6,4,0,13,4,0.6,14,8,0,5,8,0.5384615384615384,9,0.47368421052631576,9,4,1,11,4,0.4,4,0,0,16,0,0.0,19,8,0,1,8,0.4444444444444444
1294,2014-12-09,ATLANTA HAWKS,INDIANA PACERS,2015,20,21,ATLANTA HAWKS-2015-20,INDIANA PACERS-2015-21,0,1,1,0,110.42944785276075,67.5,0.6075607560756076,0.577922077922078,97.8,0,1,0.8367346938775511,0.15,0.11022044088176353,0.07014028056112225,0.16359918200409,0.5194805194805194,0.42857142857142855,0.7037037037037037,92.18436873747495,62.16216216216216,0.5028421512898994,0.49404761904761907,99.8,0,1,0.85,0.16326530612244897,0.06134969325153374,0.02044989775051125,0.17034068136272545,0.44047619047619047,0.3333333333333333,0.5294117647058824,14,0.6842105263157895,11,5,1,9,5,0.5,6,10,1,14,10,0.6923076923076923,15,9,0,5,9,0.5714285714285714,7,0.35,10,4,0,11,4,0.4444444444444444,6,6,1,15,6,0.42857142857142855,18,6,0,3,6,0.35294117647058826
1295,2014-12-11,ATLANTA HAWKS,PHILADELPHIA 76ERS,2015,21,21,ATLANTA HAWKS-2015-21,PHILADELPHIA 76ERS-2015-21,1,0,1,0,100.84925690021231,68.42105263157895,0.4911083540115798,0.4725274725274725,94.2,0,1,0.8372093023255814,0.3333333333333333,0.16339869281045752,0.010893246187363835,0.14861995753715498,0.4175824175824176,0.3333333333333333,0.6923076923076923,86.05664488017429,70.0,0.48359451518119484,0.4583333333333333,91.8,0,1,0.6666666666666666,0.16279069767441862,0.10615711252653927,0.10615711252653927,0.19607843137254902,0.4166666666666667,0.24,0.5909090909090909,15,0.7,12,10,0,9,10,0.8181818181818182,6,11,1,15,11,0.7142857142857143,16,10,0,5,10,0.6,2,0.1,11,2,1,10,2,0.2222222222222222,3,1,1,18,1,0.058823529411764705,15,2,0,6,2,0.14285714285714285
1296,2014-12-13,ATLANTA HAWKS,ORLANDO MAGIC,2015,22,25,ATLANTA HAWKS-2015-22,ORLANDO MAGIC-2015-25,1,0,1,0,90.81419624217119,82.75862068965517,0.4839786381842457,0.42948717948717946,95.8,0,0,0.8043478260869565,0.11904761904761904,0.12987012987012986,0.032467532467532464,0.12526096033402923,0.3717948717948718,0.3103448275862069,0.7407407407407407,87.66233766233765,46.666666666666664,0.4819133745835316,0.44805194805194803,92.4,0,1,0.8809523809523809,0.1956521739130435,0.031315240083507306,0.04175365344467641,0.1948051948051948,0.38961038961038963,0.34615384615384615,0.75,16,0.7142857142857143,13,11,0,9,11,0.8333333333333334,6,12,1,16,12,0.7333333333333333,16,6,1,6,6,1.0,9,0.375,8,7,1,17,7,0.4375,8,6,1,17,6,0.375,24,9,0,1,9,0.391304347826087
1297,2014-12-14,ATLANTA HAWKS,ORLANDO MAGIC,2015,23,26,ATLANTA HAWKS-2015-23,ORLANDO MAGIC-2015-26,0,1,0,1,104.65116279069768,68.57142857142857,0.5234771573604061,0.4642857142857143,94.6,1,1,0.8205128205128205,0.23684210526315788,0.04424778761061947,0.04424778761061947,0.10570824524312897,0.4166666666666667,0.2962962962962963,0.875,110.61946902654867,70.27027027027027,0.600672753483902,0.5675675675675675,90.4,1,1,0.7631578947368421,0.1794871794871795,0.06342494714587739,0.06342494714587739,0.165929203539823,0.5,0.47619047619047616,0.7619047619047619,16,0.7272727272727273,13,5,1,10,5,0.5555555555555556,7,4,0,16,4,0.6666666666666666,17,10,0,6,10,0.625,10,0.36,9,3,0,17,3,0.25,9,4,0,17,4,0.375,25,10,0,1,10,0.375
1298,2014-12-16,ATLANTA HAWKS,CHICAGO BULLS,2015,24,24,ATLANTA HAWKS-2015-24,CHICAGO BULLS-2015-24,1,0,1,0,99.14712153518124,72.22222222222221,0.5139257294429708,0.4759036144578313,93.8,0,1,0.7,0.10638297872340426,0.10245901639344263,0.07172131147540985,0.09594882729211088,0.43373493975903615,0.3333333333333333,0.8235294117647058,88.11475409836066,51.42857142857142,0.43364259782170234,0.40860215053763443,97.6,0,1,0.8936170212765957,0.3,0.031982942430703626,0.06396588486140725,0.1434426229508197,0.3763440860215054,0.20689655172413793,0.7142857142857143,17,0.6956521739130435,14,12,0,10,12,0.8461538461538461,7,13,1,17,13,0.75,18,11,0,6,11,0.5882352941176471,15,0.6521739130434783,9,11,1,15,11,0.7857142857142857,7,11,1,17,11,0.6875,21,12,0,3,12,0.6
1299,2014-12-18,ATLANTA HAWKS,CLEVELAND CAVALIERS,2015,25,24,ATLANTA HAWKS-2015-25,CLEVELAND CAVALIERS-2015-24,0,1,1,0,148.711943793911,73.46938775510205,0.7646917148362234,0.75,85.4,0,1,0.7727272727272727,0.20689655172413793,0.033936651583710405,0.05656108597285067,0.10538641686182669,0.6447368421052632,0.5714285714285714,0.8125,110.85972850678732,64.86486486486487,0.5370451556334941,0.5,88.4,0,0,0.7931034482758621,0.22727272727272727,0.0351288056206089,0.0,0.09049773755656108,0.45121951219512196,0.26666666666666666,0.7619047619047619,18,0.7083333333333334,14,6,1,11,6,0.5,7,14,1,18,14,0.7647058823529411,19,12,0,6,12,0.6111111111111112,14,0.6086956521739131,13,8,0,11,8,0.6666666666666666,7,10,1,17,10,0.625,17,4,1,7,4,0.6666666666666666
1300,2014-12-21,ATLANTA HAWKS,HOUSTON ROCKETS,2015,26,26,ATLANTA HAWKS-2015-26,HOUSTON ROCKETS-2015-26,0,1,1,0,109.93657505285412,68.42105263157895,0.6149479659413434,0.581081081081081,94.6,0,1,0.6875,0.125,0.07430997876857749,0.09554140127388534,0.15856236786469347,0.5135135135135135,0.38461538461538464,0.75,102.9723991507431,79.41176470588235,0.516396933560477,0.48255813953488375,94.2,0,0,0.875,0.3125,0.08456659619450317,0.042283298097251586,0.16985138004246284,0.3953488372093023,0.3488372093023256,0.7777777777777778,19,0.72,14,7,1,12,7,0.5454545454545454,7,15,1,19,15,0.7777777777777778,20,13,0,6,13,0.631578947368421,19,0.76,14,9,0,12,9,0.6923076923076923,7,14,1,19,14,0.7777777777777778,20,3,1,6,3,0.6
1301,2014-12-23,ATLANTA HAWKS,DALLAS MAVERICKS,2015,27,29,ATLANTA HAWKS-2015-27,DALLAS MAVERICKS-2015-29,0,1,1,0,102.14007782101166,65.0,0.5652454780361758,0.5370370370370371,102.8,0,1,0.74,0.15,0.06,0.06,0.16536964980544747,0.49382716049382713,0.3684210526315789,0.6666666666666666,102.0,58.97435897435898,0.5161943319838057,0.49444444444444446,100.0,0,0,0.85,0.26,0.11673151750972763,0.048638132295719845,0.15,0.43333333333333335,0.39285714285714285,0.65,20,0.7307692307692307,14,8,1,13,8,0.5833333333333334,7,16,1,20,16,0.7894736842105263,21,14,0,6,14,0.65,20,0.7142857142857143,15,10,0,14,10,0.7142857142857143,7,14,1,22,14,0.6666666666666666,22,5,1,7,5,0.8333333333333334
1302,2014-12-24,ATLANTA HAWKS,LOS ANGELES CLIPPERS,2015,28,29,ATLANTA HAWKS-2015-28,LOS ANGELES CLIPPERS-2015-29,1,0,1,0,112.63157894736841,82.35294117647058,0.5853391684901531,0.5263157894736842,95.0,1,1,0.68,0.20454545454545456,0.06172839506172839,0.030864197530864196,0.14736842105263157,0.4473684210526316,0.5217391304347826,0.7714285714285715,106.99588477366255,70.27027027027027,0.49846625766871167,0.46195652173913043,97.2,1,1,0.7954545454545454,0.32,0.10526315789473684,0.05263157894736842,0.102880658436214,0.40217391304347827,0.3793103448275862,0.6785714285714286,21,0.7407407407407407,15,13,0,13,13,0.8571428571428571,8,5,0,20,5,0.5714285714285714,22,15,0,6,15,0.6666666666666666,19,0.6785714285714286,14,8,1,15,8,0.5714285714285714,7,4,0,22,4,0.6666666666666666,21,13,0,8,13,0.65
1303,2014-12-27,ATLANTA HAWKS,MILWAUKEE BUCKS,2015,29,30,ATLANTA HAWKS-2015-29,MILWAUKEE BUCKS-2015-30,1,0,0,1,80.5439330543933,64.51612903225806,0.46859785783836416,0.4342105263157895,95.6,0,0,0.8333333333333334,0.19047619047619047,0.0823045267489712,0.0411522633744856,0.23012552301255232,0.40789473684210525,0.17391304347826086,0.7857142857142857,110.08230452674897,70.0,0.6003141831238779,0.5569620253164557,97.2,0,1,0.8095238095238095,0.16666666666666666,0.1569037656903766,0.06276150627615062,0.15432098765432098,0.5063291139240507,0.42105263157894735,0.8260869565217391,21,0.75,16,13,0,13,13,0.8666666666666667,8,16,1,21,16,0.8,22,6,1,7,6,1.0,15,0.4827586206896552,12,8,1,18,8,0.4117647058823529,9,10,1,21,10,0.45,27,12,0,3,12,0.4230769230769231
1304,2014-12-28,ATLANTA HAWKS,MILWAUKEE BUCKS,2015,30,31,ATLANTA HAWKS-2015-30,MILWAUKEE BUCKS-2015-31,0,1,1,0,98.25327510917032,75.75757575757575,0.4575030500203335,0.4166666666666667,91.6,1,1,0.723404255319149,0.3333333333333333,0.09825327510917031,0.04366812227074236,0.12008733624454149,0.36666666666666664,0.3103448275862069,0.7894736842105263,92.79475982532752,67.74193548387096,0.4932683379758589,0.4625,91.6,1,1,0.6666666666666666,0.2765957446808511,0.05458515283842795,0.1091703056768559,0.2074235807860262,0.3875,0.4,0.7857142857142857,22,0.7241379310344828,16,9,1,14,9,0.6153846153846154,9,6,0,21,6,0.625,23,16,0,7,16,0.6818181818181818,15,0.5,13,7,0,18,7,0.5833333333333334,10,5,0,21,5,0.5555555555555556,28,12,0,3,12,0.4444444444444444
1305,2014-12-31,ATLANTA HAWKS,CLEVELAND CAVALIERS,2015,31,31,ATLANTA HAWKS-2015-31,CLEVELAND CAVALIERS-2015-31,1,0,1,0,111.90965092402463,57.49999999999999,0.602609464838567,0.569620253164557,97.4,0,1,0.7708333333333334,0.18421052631578946,0.13078470824949698,0.05030181086519114,0.15400410677618068,0.5063291139240507,0.3448275862068966,0.7307692307692307,101.6096579476861,62.16216216216216,0.5416130416130417,0.5178571428571429,99.4,0,1,0.8157894736842105,0.22916666666666666,0.1026694045174538,0.02053388090349076,0.18108651911468812,0.44047619047619047,0.41935483870967744,0.6666666666666666,23,0.7333333333333333,17,14,0,14,14,0.8125,9,17,1,22,17,0.7619047619047619,24,17,0,7,17,0.6956521739130435,18,0.6,17,7,1,14,7,0.5384615384615384,10,13,1,21,13,0.65,21,11,0,10,11,0.55
1306,2015-01-03,ATLANTA HAWKS,UTAH JAZZ,2015,32,33,ATLANTA HAWKS-2015-32,UTAH JAZZ-2015-33,0,1,1,0,106.5217391304348,72.72727272727273,0.5201698513800425,0.4444444444444444,92.0,0,1,0.6792452830188679,0.2682926829268293,0.09719222462203024,0.032397408207343416,0.10869565217391304,0.4074074074074074,0.2608695652173913,0.8666666666666667,99.35205183585313,56.25,0.4763877381938691,0.43023255813953487,92.6,0,0,0.7317073170731707,0.32075471698113206,0.06521739130434782,0.09782608695652174,0.1511879049676026,0.37209302325581395,0.3225806451612903,0.75,24,0.7419354838709677,17,10,1,15,10,0.6428571428571429,9,18,1,23,18,0.7727272727272727,25,18,0,7,18,0.7083333333333334,11,0.34375,16,6,0,17,6,0.4,9,7,1,24,7,0.30434782608695654,26,0,1,7,0,0.0
1307,2015-01-04,ATLANTA HAWKS,PORTLAND TRAIL BLAZERS,2015,33,34,ATLANTA HAWKS-2015-33,PORTLAND TRAIL BLAZERS-2015-34,0,1,1,0,114.5418326693227,39.53488372093023,0.588897992625973,0.5476190476190477,100.4,1,1,0.7659574468085106,0.23255813953488372,0.08587786259541985,0.04770992366412214,0.1394422310756972,0.5119047619047619,0.35294117647058826,0.7419354838709677,102.09923664122138,57.14285714285714,0.5443630443630444,0.521505376344086,104.8,0,0,0.7674418604651163,0.23404255319148937,0.0597609561752988,0.0697211155378486,0.1717557251908397,0.45161290322580644,0.3939393939393939,0.8333333333333334,25,0.75,17,11,1,16,11,0.6666666666666666,10,7,0,23,7,0.6666666666666666,26,19,0,7,19,0.72,26,0.7878787878787878,18,15,0,16,15,0.8823529411764706,7,21,1,27,21,0.8076923076923077,24,9,1,10,9,1.0
1308,2015-01-06,ATLANTA HAWKS,LOS ANGELES CLIPPERS,2015,34,35,ATLANTA HAWKS-2015-34,LOS ANGELES CLIPPERS-2015-35,0,1,1,0,107.86290322580645,69.44444444444444,0.5600921273031826,0.5246913580246914,99.2,0,1,0.8095238095238095,0.1590909090909091,0.12974051896207583,0.01996007984031936,0.12096774193548386,0.4444444444444444,0.48148148148148145,0.6666666666666666,97.80439121756487,69.6969696969697,0.5535472209670131,0.49324324324324326,100.2,0,0,0.8409090909090909,0.19047619047619047,0.05040322580645161,0.05040322580645161,0.20958083832335328,0.44594594594594594,0.28,0.7575757575757576,26,0.7575757575757576,17,12,1,17,12,0.6875,10,19,1,24,19,0.782608695652174,27,20,0,7,20,0.7307692307692307,23,0.6764705882352942,20,15,0,15,15,0.7894736842105263,9,18,1,26,18,0.72,22,9,1,13,9,0.75
1309,2015-01-08,ATLANTA HAWKS,MEMPHIS GRIZZLIES,2015,35,35,ATLANTA HAWKS-2015-35,MEMPHIS GRIZZLIES-2015-35,1,0,1,0,106.43015521064301,65.625,0.5845104724792985,0.5347222222222222,90.2,0,1,0.7837837837837838,0.20512820512820512,0.1763485477178423,0.04149377593360996,0.188470066518847,0.4444444444444444,0.52,0.8260869565217391,89.2116182572614,57.14285714285714,0.512881679389313,0.47468354430379744,96.4,0,1,0.7948717948717948,0.21621621621621623,0.11086474501108647,0.044345898004434586,0.21784232365145226,0.4430379746835443,0.29411764705882354,1.0,27,0.7647058823529411,18,15,0,17,15,0.8235294117647058,10,20,1,25,20,0.7916666666666666,28,21,0,7,21,0.7407407407407407,25,0.7352941176470589,18,11,1,17,11,0.6875,11,17,1,24,17,0.7391304347826086,27,18,0,8,18,0.6923076923076923
1310,2015-01-10,ATLANTA HAWKS,DETROIT PISTONS,2015,36,36,ATLANTA HAWKS-2015-36,DETROIT PISTONS-2015-36,0,1,1,0,106.42570281124499,67.5,0.5726015557476232,0.5487804878048781,99.6,0,1,0.7962962962962963,0.14634146341463414,0.030241935483870965,0.030241935483870965,0.14056224899598393,0.4878048780487805,0.43478260869565216,0.6666666666666666,103.83064516129032,63.1578947368421,0.4955735180908391,0.4635416666666667,99.2,0,1,0.8536585365853658,0.2037037037037037,0.09036144578313253,0.030120481927710847,0.07056451612903225,0.3958333333333333,0.3023255813953488,0.7777777777777778,28,0.7714285714285715,18,13,1,18,13,0.7058823529411765,10,21,1,26,21,0.8,29,22,0,7,22,0.75,12,0.34285714285714286,18,4,0,18,4,0.23529411764705882,12,8,1,24,8,0.34782608695652173,26,10,0,10,10,0.4
1311,2015-01-11,ATLANTA HAWKS,WASHINGTON WIZARDS,2015,37,37,ATLANTA HAWKS-2015-37,WASHINGTON WIZARDS-2015-37,1,0,1,0,128.2051282051282,80.95238095238095,0.6026516673362796,0.5617977528089888,93.6,1,1,0.7837837837837838,0.29545454545454547,0.15053763440860216,0.03225806451612903,0.08547008547008547,0.47191011235955055,0.5161290322580645,0.8333333333333334,95.6989247311828,69.44444444444444,0.5387409200968524,0.506578947368421,93.0,1,1,0.7045454545454546,0.21621621621621623,0.05341880341880342,0.07478632478632478,0.20430107526881722,0.47368421052631576,0.25,0.8,29,0.7777777777777778,19,16,0,18,16,0.8333333333333334,11,8,0,26,8,0.7,30,23,0,7,23,0.7586206896551724,25,0.6944444444444444,20,9,1,17,9,0.5625,12,6,0,25,6,0.5454545454545454,27,17,0,10,17,0.6538461538461539
1312,2015-01-14,ATLANTA HAWKS,PHILADELPHIA 76ERS,2015,38,37,ATLANTA HAWKS-2015-38,PHILADELPHIA 76ERS-2015-37,0,1,1,0,111.22881355932203,80.95238095238095,0.5582730752871118,0.5517241379310345,94.4,0,1,0.7272727272727273,0.39473684210526316,0.06521739130434782,0.03260869565217391,0.1694915254237288,0.4827586206896552,0.5217391304347826,0.5625,94.56521739130434,64.51612903225806,0.5,0.46710526315789475,92.0,0,0,0.6052631578947368,0.2727272727272727,0.0847457627118644,0.0635593220338983,0.1956521739130435,0.40789473684210525,0.36,0.64,30,0.7837837837837838,19,14,1,19,14,0.7222222222222222,11,22,1,27,22,0.8076923076923077,31,24,0,7,24,0.7666666666666667,7,0.19444444444444445,18,2,0,19,2,0.11764705882352941,8,4,1,29,4,0.14285714285714285,27,0,1,10,0,0.0
1313,2015-01-15,ATLANTA HAWKS,BOSTON CELTICS,2015,39,37,ATLANTA HAWKS-2015-39,BOSTON CELTICS-2015-37,0,1,1,0,116.92650334075725,63.888888888888886,0.6185202639019793,0.5616438356164384,89.8,1,1,0.6904761904761905,0.18181818181818182,0.14192139737991266,0.07641921397379914,0.133630289532294,0.4931506849315068,0.3448275862068966,0.8518518518518519,99.34497816593887,64.70588235294117,0.5103185284881113,0.4759036144578313,91.6,0,0,0.8181818181818182,0.30952380952380953,0.0556792873051225,0.022271714922048998,0.17467248908296945,0.40963855421686746,0.3333333333333333,0.8571428571428571,31,0.7894736842105263,19,15,1,20,15,0.7368421052631579,12,9,0,27,9,0.7272727272727273,32,25,0,7,25,0.7741935483870968,13,0.3611111111111111,21,9,0,16,9,0.45,7,10,1,30,10,0.3448275862068966,27,4,1,10,4,0.4444444444444444
1314,2015-01-17,ATLANTA HAWKS,TORONTO RAPTORS,2015,40,39,ATLANTA HAWKS-2015-40,TORONTO RAPTORS-2015-39,0,1,1,0,124.43438914027149,71.42857142857143,0.72330352446081,0.6956521739130435,88.4,0,1,0.7,0.14814814814814814,0.0746268656716418,0.06396588486140725,0.1923076923076923,0.6086956521739131,0.5217391304347826,0.875,94.88272921108742,57.14285714285714,0.49731783638801963,0.4634146341463415,93.8,0,0,0.8518518518518519,0.3,0.07918552036199095,0.033936651583710405,0.18123667377398722,0.4268292682926829,0.24,0.7647058823529411,32,0.7948717948717948,19,16,1,21,16,0.75,12,23,1,28,23,0.8148148148148148,33,26,0,7,26,0.78125,26,0.6842105263157895,22,16,0,17,16,0.7619047619047619,7,21,1,32,21,0.6774193548387096,27,9,1,12,9,0.8181818181818182
1315,2015-01-18,ATLANTA HAWKS,CHICAGO BULLS,2015,41,42,ATLANTA HAWKS-2015-41,CHICAGO BULLS-2015-42,0,1,1,0,115.8008658008658,77.5,0.5737880737880738,0.5416666666666666,92.4,1,1,0.8157894736842105,0.2,0.10638297872340426,0.07446808510638298,0.0974025974025974,0.47619047619047616,0.4230769230769231,0.7619047619047619,105.31914893617021,67.56756756756756,0.5574324324324325,0.51875,94.0,1,1,0.8,0.18421052631578946,0.05411255411255411,0.05411255411255411,0.13829787234042554,0.4625,0.34615384615384615,0.8,33,0.8,19,17,1,22,17,0.7619047619047619,13,10,0,28,10,0.75,34,27,0,7,27,0.7878787878787878,27,0.6585365853658537,22,12,0,20,12,0.5714285714285714,12,7,0,30,7,0.6363636363636364,32,20,0,10,20,0.6451612903225806
1316,2015-01-19,ATLANTA HAWKS,DETROIT PISTONS,2015,42,42,ATLANTA HAWKS-2015-42,DETROIT PISTONS-2015-42,1,0,1,0,98.30866807610994,83.78378378378379,0.5157497781721384,0.49404761904761907,94.6,1,1,0.6491228070175439,0.10869565217391304,0.08849557522123894,0.011061946902654867,0.10570824524312897,0.44047619047619047,0.3,0.7142857142857143,90.7079646017699,58.620689655172406,0.4387842465753425,0.40853658536585363,90.4,1,1,0.8913043478260869,0.3508771929824561,0.06342494714587739,0.021141649048625793,0.1991150442477876,0.35365853658536583,0.2571428571428571,0.5769230769230769,34,0.8048780487804879,20,17,0,22,17,0.8421052631578947,14,11,0,28,11,0.7692307692307693,35,28,0,7,28,0.7941176470588235,16,0.3902439024390244,21,10,1,21,10,0.5,15,6,0,27,6,0.42857142857142855,31,13,0,11,13,0.43333333333333335
1317,2015-01-22,ATLANTA HAWKS,INDIANA PACERS,2015,43,44,ATLANTA HAWKS-2015-43,INDIANA PACERS-2015-44,1,0,1,0,115.30398322851153,76.92307692307693,0.6149373881932022,0.5833333333333334,95.4,0,0,0.7727272727272727,0.21951219512195122,0.12448132780082986,0.031120331950207466,0.16771488469601675,0.5,0.4482758620689655,0.7307692307692307,94.39834024896265,70.96774193548387,0.5087209302325582,0.42948717948717946,96.4,0,1,0.7804878048780488,0.22727272727272727,0.07337526205450734,0.020964360587002094,0.18672199170124482,0.3974358974358974,0.2,0.9230769230769231,35,0.8095238095238095,21,18,0,22,18,0.85,14,24,1,29,24,0.8214285714285714,35,7,1,8,7,0.8571428571428571,15,0.3488372093023256,19,7,1,25,7,0.2916666666666667,14,10,1,30,10,0.3448275862068966,37,12,0,7,12,0.3333333333333333
1318,2015-01-24,ATLANTA HAWKS,OKLAHOMA CITY THUNDER,2015,44,43,ATLANTA HAWKS-2015-44,OKLAHOMA CITY THUNDER-2015-43,1,0,1,0,109.34182590233546,67.5,0.580477908025248,0.5421686746987951,94.2,0,0,0.8043478260869565,0.2702702702702703,0.06237006237006237,0.05197505197505197,0.16985138004246284,0.4819277108433735,0.4,1.0,96.67359667359668,63.888888888888886,0.48988621997471554,0.47126436781609193,96.2,0,1,0.7297297297297297,0.1956521739130435,0.11677282377919321,0.07430997876857749,0.11434511434511434,0.41379310344827586,0.38461538461538464,0.6111111111111112,36,0.813953488372093,22,19,0,22,19,0.8571428571428571,14,25,1,30,25,0.8275862068965517,35,8,1,9,8,0.875,22,0.5238095238095238,19,10,1,24,10,0.43478260869565216,11,14,1,32,14,0.45161290322580644,35,17,0,8,17,0.5
1319,2015-01-25,ATLANTA HAWKS,MINNESOTA TIMBERWOLVES,2015,45,43,ATLANTA HAWKS-2015-45,MINNESOTA TIMBERWOLVES-2015-43,1,0,1,0,125.56053811659191,66.66666666666666,0.6369426751592356,0.625,89.2,1,0,0.65625,0.23529411764705882,0.0963855421686747,0.060240963855421686,0.11210762331838564,0.5625,0.35714285714285715,0.6666666666666666,120.48192771084338,64.86486486486487,0.6097560975609756,0.5633802816901409,83.0,1,1,0.7647058823529411,0.34375,0.04484304932735426,0.02242152466367713,0.1566265060240964,0.5211267605633803,0.375,0.8,37,0.8181818181818182,23,20,0,22,20,0.8636363636363636,15,12,0,30,12,0.7857142857142857,35,9,1,10,9,0.8888888888888888,7,0.16666666666666666,21,4,1,22,4,0.19047619047619047,11,2,0,32,2,0.2,31,6,0,12,6,0.2
1320,2015-01-29,ATLANTA HAWKS,BROOKLYN NETS,2015,46,45,ATLANTA HAWKS-2015-46,BROOKLYN NETS-2015-45,1,0,1,0,123.63238512035011,76.31578947368422,0.604666095890411,0.5365853658536586,91.4,0,0,0.7857142857142857,0.3157894736842105,0.04291845493562232,0.04291845493562232,0.12035010940919036,0.4634146341463415,0.36363636363636365,0.9615384615384616,109.4420600858369,66.66666666666666,0.5372945638432364,0.5,93.2,0,1,0.6842105263157895,0.21428571428571427,0.06564551422319474,0.05470459518599562,0.08583690987124463,0.4482758620689655,0.375,0.8333333333333334,38,0.8222222222222222,24,21,0,22,21,0.8695652173913043,15,26,1,31,26,0.8333333333333334,35,10,1,11,10,0.9,18,0.4090909090909091,22,10,1,23,10,0.45454545454545453,12,13,1,33,13,0.40625,34,14,0,11,14,0.42424242424242425
1321,2015-01-31,ATLANTA HAWKS,PORTLAND TRAIL BLAZERS,2015,47,47,ATLANTA HAWKS-2015-47,PORTLAND TRAIL BLAZERS-2015-47,1,0,1,0,106.27530364372471,65.0,0.5604184457728437,0.5416666666666666,98.8,0,0,0.7954545454545454,0.1590909090909091,0.12072434607645875,0.04024144869215292,0.13157894736842105,0.47619047619047616,0.4782608695652174,0.6363636363636364,99.59758551307847,64.1025641025641,0.5389808362369338,0.5114942528735632,99.4,0,1,0.8409090909090909,0.20454545454545456,0.0708502024291498,0.03036437246963563,0.17102615694164988,0.4482758620689655,0.36666666666666664,0.9090909090909091,39,0.8260869565217391,25,22,0,22,22,0.875,15,27,1,32,27,0.8387096774193549,35,11,1,12,11,0.9090909090909091,32,0.6956521739130435,25,12,1,22,12,0.5714285714285714,10,26,1,37,26,0.7222222222222222,33,19,0,14,19,0.59375
1322,2015-02-01,ATLANTA HAWKS,PHILADELPHIA 76ERS,2015,48,48,ATLANTA HAWKS-2015-48,PHILADELPHIA 76ERS-2015-48,1,0,1,0,102.01793721973094,58.82352941176471,0.529562383612663,0.5,89.2,1,0,0.782608695652174,0.19047619047619047,0.06593406593406594,0.054945054945054944,0.13452914798206278,0.4358974358974359,0.35714285714285715,0.7222222222222222,93.4065934065934,67.74193548387096,0.4851598173515982,0.4691358024691358,91.0,1,1,0.8095238095238095,0.21739130434782608,0.07847533632286995,0.04484304932735426,0.15384615384615385,0.38271604938271603,0.4,0.6,40,0.8297872340425532,26,23,0,22,23,0.88,16,13,0,32,13,0.8,35,12,1,13,12,0.9166666666666666,10,0.2127659574468085,23,5,1,25,5,0.20833333333333334,13,3,0,35,3,0.25,36,9,0,12,9,0.2571428571428571
